Region,Country,State,City,Month,Day,Year,AvgTemperature
Europe,Russia,,Moscow,9,13,2006,56.7
Europe,Russia,,Moscow,9,14,2006,59.1
Europe,Russia,,Moscow,9,15,2006,47.4
Europe,Russia,,Moscow,9,16,2006,43.6
Europe,Russia,,Moscow,9,17,2006,48.1
Europe,Russia,,Moscow,9,18,2006,49.9
Europe,Russia,,Moscow,9,19,2006,53.8
Europe,Russia,,Moscow,9,20,2006,56.2
Europe,Russia,,Moscow,9,21,2006,54.0
Europe,Russia,,Moscow,9,22,2006,54.6
Europe,Russia,,Moscow,9,23,2006,57.2
Europe,Russia,,Moscow,9,24,2006,59.6
Europe,Russia,,Moscow,9,25,2006,59.7
Europe,Russia,,Moscow,9,26,2006,50.3
Europe,Russia,,Moscow,9,27,2006,50.4
Europe,Russia,,Moscow,9,28,2006,53.9
Europe,Russia,,Moscow,9,29,2006,54.4
Europe,Russia,,Moscow,9,30,2006,54.6
Europe,Russia,,Moscow,10,1,2006,51.4
Europe,Russia,,Moscow,10,2,2006,50.0
Europe,Russia,,Moscow,10,3,2006,53.8
Europe,Russia,,Moscow,10,4,2006,53.1
Europe,Russia,,Moscow,10,5,2006,55.6
Europe,Russia,,Moscow,10,6,2006,50.1
Europe,Russia,,Moscow,10,7,2006,49.3
Europe,Russia,,Moscow,10,8,2006,51.7
Europe,Russia,,Moscow,10,9,2006,49.7
Europe,Russia,,Moscow,10,10,2006,48.7
Europe,Russia,,Moscow,10,11,2006,42.4
Europe,Russia,,Moscow,10,12,2006,42.6
Europe,Russia,,Moscow,10,13,2006,43.6
Europe,Russia,,Moscow,10,14,2006,41.0
Europe,Russia,,Moscow,10,15,2006,33.3
Europe,Russia,,Moscow,10,16,2006,30.7
Europe,Russia,,Moscow,10,17,2006,30.4
Europe,Russia,,Moscow,10,18,2006,36.1
Europe,Russia,,Moscow,10,19,2006,39.8
Europe,Russia,,Moscow,10,20,2006,37.9
Europe,Russia,,Moscow,10,21,2006,36.9
Europe,Russia,,Moscow,10,22,2006,49.1
Europe,Russia,,Moscow,10,23,2006,50.1
Europe,Russia,,Moscow,10,24,2006,51.5
Europe,Russia,,Moscow,10,25,2006,53.2
Europe,Russia,,Moscow,10,26,2006,44.3
Europe,Russia,,Moscow,10,27,2006,41.5
Europe,Russia,,Moscow,10,28,2006,43.5
Europe,Russia,,Moscow,10,29,2006,33.7
Europe,Russia,,Moscow,10,30,2006,28.3
Europe,Russia,,Moscow,10,31,2006,25.3
Europe,Russia,,Moscow,11,1,2006,34.8
Europe,Russia,,Moscow,11,2,2006,33.9
Europe,Russia,,Moscow,11,3,2006,30.0
Europe,Russia,,Moscow,11,4,2006,24.6
Europe,Russia,,Moscow,11,5,2006,24.2
Europe,Russia,,Moscow,11,6,2006,24.5
Europe,Russia,,Moscow,11,7,2006,24.1
Europe,Russia,,Moscow,11,8,2006,33.3
Europe,Russia,,Moscow,11,9,2006,31.7
Europe,Russia,,Moscow,11,10,2006,32.0
Europe,Russia,,Moscow,11,11,2006,23.8
Europe,Russia,,Moscow,11,12,2006,26.8
Europe,Russia,,Moscow,11,13,2006,32.0
Europe,Russia,,Moscow,11,14,2006,32.7
Europe,Russia,,Moscow,11,15,2006,30.1
Europe,Russia,,Moscow,11,16,2006,30.7
Europe,Russia,,Moscow,11,17,2006,27.3
Europe,Russia,,Moscow,11,18,2006,28.2
Europe,Russia,,Moscow,11,19,2006,28.3
Europe,Russia,,Moscow,11,20,2006,31.2
Europe,Russia,,Moscow,11,21,2006,33.1
Europe,Russia,,Moscow,11,22,2006,34.1
Europe,Russia,,Moscow,11,23,2006,30.0
Europe,Russia,,Moscow,11,24,2006,34.5
Europe,Russia,,Moscow,11,25,2006,38.6
Europe,Russia,,Moscow,11,26,2006,40.4
Europe,Russia,,Moscow,11,27,2006,42.0
Europe,Russia,,Moscow,11,28,2006,39.7
Europe,Russia,,Moscow,11,29,2006,37.9
Europe,Russia,,Moscow,11,30,2006,39.1
Europe,Russia,,Moscow,12,1,2006,39.0
Europe,Russia,,Moscow,12,2,2006,39.4
Europe,Russia,,Moscow,12,3,2006,37.1
Europe,Russia,,Moscow,12,4,2006,37.8
Europe,Russia,,Moscow,12,5,2006,33.8
Europe,Russia,,Moscow,12,6,2006,39.0
Europe,Russia,,Moscow,12,7,2006,40.5
Europe,Russia,,Moscow,12,8,2006,38.1
Europe,Russia,,Moscow,12,9,2006,42.2
Europe,Russia,,Moscow,12,10,2006,39.7
Europe,Russia,,Moscow,12,11,2006,37.9
Europe,Russia,,Moscow,12,12,2006,37.9
Europe,Russia,,Moscow,12,13,2006,35.4
Europe,Russia,,Moscow,12,14,2006,35.5
Europe,Russia,,Moscow,12,15,2006,41.7
Europe,Russia,,Moscow,12,16,2006,40.9
Europe,Russia,,Moscow,12,17,2006,36.3
Europe,Russia,,Moscow,12,18,2006,30.6
Europe,Russia,,Moscow,12,19,2006,26.1
Europe,Russia,,Moscow,12,20,2006,18.1
Europe,Russia,,Moscow,12,21,2006,19.3
Europe,Russia,,Moscow,12,22,2006,31.8
Europe,Russia,,Moscow,12,23,2006,33.4
Europe,Russia,,Moscow,12,24,2006,29.4
Europe,Russia,,Moscow,12,25,2006,20.5
Europe,Russia,,Moscow,12,26,2006,17.3
Europe,Russia,,Moscow,12,27,2006,28.5
Europe,Russia,,Moscow,12,28,2006,31.7
Europe,Russia,,Moscow,12,29,2006,22.7
Europe,Russia,,Moscow,12,30,2006,25.7
Europe,Russia,,Moscow,12,31,2006,27.2
Europe,Russia,,Moscow,1,1,2007,34.8
Europe,Russia,,Moscow,1,2,2007,35.4
Europe,Russia,,Moscow,1,3,2007,35.0
Europe,Russia,,Moscow,1,4,2007,31.6
Europe,Russia,,Moscow,1,5,2007,32.4
Europe,Russia,,Moscow,1,6,2007,34.1
Europe,Russia,,Moscow,1,7,2007,33.2
Europe,Russia,,Moscow,1,8,2007,31.9
Europe,Russia,,Moscow,1,9,2007,32.0
Europe,Russia,,Moscow,1,10,2007,39.7
Europe,Russia,,Moscow,1,11,2007,43.2
Europe,Russia,,Moscow,1,12,2007,33.9
Europe,Russia,,Moscow,1,13,2007,34.9
Europe,Russia,,Moscow,1,14,2007,32.1
Europe,Russia,,Moscow,1,15,2007,33.0
Europe,Russia,,Moscow,1,16,2007,30.9
Europe,Russia,,Moscow,1,17,2007,33.2
Europe,Russia,,Moscow,1,18,2007,34.9
Europe,Russia,,Moscow,1,19,2007,39.4
Europe,Russia,,Moscow,1,20,2007,29.5
Europe,Russia,,Moscow,1,21,2007,28.6
Europe,Russia,,Moscow,1,22,2007,32.0
Europe,Russia,,Moscow,1,23,2007,18.3
Europe,Russia,,Moscow,1,24,2007,15.2
Europe,Russia,,Moscow,1,25,2007,13.4
Europe,Russia,,Moscow,1,26,2007,4.6
Europe,Russia,,Moscow,1,27,2007,13.2
Europe,Russia,,Moscow,1,28,2007,16.3
Europe,Russia,,Moscow,1,29,2007,10.6
Europe,Russia,,Moscow,1,30,2007,5.4
Europe,Russia,,Moscow,1,31,2007,11.4
Europe,Russia,,Moscow,2,1,2007,11.3
Europe,Russia,,Moscow,2,2,2007,4.2
Europe,Russia,,Moscow,2,3,2007,10.2
Europe,Russia,,Moscow,2,4,2007,20.1
Europe,Russia,,Moscow,2,5,2007,25.2
Europe,Russia,,Moscow,2,6,2007,22.5
Europe,Russia,,Moscow,2,7,2007,5.4
Europe,Russia,,Moscow,2,8,2007,-2.2
Europe,Russia,,Moscow,2,9,2007,7.1
Europe,Russia,,Moscow,2,10,2007,11.1
Europe,Russia,,Moscow,2,11,2007,7.8
Europe,Russia,,Moscow,2,12,2007,5.5
Europe,Russia,,Moscow,2,13,2007,18.3
Europe,Russia,,Moscow,2,14,2007,30.9
Europe,Russia,,Moscow,2,15,2007,24.4
Europe,Russia,,Moscow,2,16,2007,9.8
Europe,Russia,,Moscow,2,17,2007,9.4
Europe,Russia,,Moscow,2,18,2007,17.8
Europe,Russia,,Moscow,2,19,2007,19.4
Europe,Russia,,Moscow,2,20,2007,5.8
Europe,Russia,,Moscow,2,21,2007,2.7
Europe,Russia,,Moscow,2,22,2007,-7.1
Europe,Russia,,Moscow,2,23,2007,-1.0
Europe,Russia,,Moscow,2,24,2007,8.5
Europe,Russia,,Moscow,2,25,2007,7.6
Europe,Russia,,Moscow,2,26,2007,9.9
Europe,Russia,,Moscow,2,27,2007,14.2
Europe,Russia,,Moscow,2,28,2007,18.3
Europe,Russia,,Moscow,3,1,2007,25.2
Europe,Russia,,Moscow,3,2,2007,32.1
Europe,Russia,,Moscow,3,3,2007,34.8
Europe,Russia,,Moscow,3,4,2007,32.0
Europe,Russia,,Moscow,3,5,2007,31.4
Europe,Russia,,Moscow,3,6,2007,32.5
Europe,Russia,,Moscow,3,7,2007,32.1
Europe,Russia,,Moscow,3,8,2007,36.8
Europe,Russia,,Moscow,3,9,2007,38.8
Europe,Russia,,Moscow,3,10,2007,34.0
Europe,Russia,,Moscow,3,11,2007,35.9
Europe,Russia,,Moscow,3,12,2007,35.2
Europe,Russia,,Moscow,3,13,2007,35.9
Europe,Russia,,Moscow,3,14,2007,37.1
Europe,Russia,,Moscow,3,15,2007,35.3
Europe,Russia,,Moscow,3,16,2007,37.8
Europe,Russia,,Moscow,3,17,2007,36.5
Europe,Russia,,Moscow,3,18,2007,36.5
Europe,Russia,,Moscow,3,19,2007,37.5
Europe,Russia,,Moscow,3,20,2007,47.3
Europe,Russia,,Moscow,3,21,2007,46.3
Europe,Russia,,Moscow,3,22,2007,46.2
Europe,Russia,,Moscow,3,23,2007,43.7
Europe,Russia,,Moscow,3,24,2007,42.0
Europe,Russia,,Moscow,3,25,2007,40.0
Europe,Russia,,Moscow,3,26,2007,42.2
Europe,Russia,,Moscow,3,27,2007,42.2
Europe,Russia,,Moscow,3,28,2007,45.1
Europe,Russia,,Moscow,3,29,2007,48.4
Europe,Russia,,Moscow,3,30,2007,49.9
Europe,Russia,,Moscow,3,31,2007,49.6
Europe,Russia,,Moscow,4,1,2007,39.6
Europe,Russia,,Moscow,4,2,2007,42.2
Europe,Russia,,Moscow,4,3,2007,47.2
Europe,Russia,,Moscow,4,4,2007,41.3
Europe,Russia,,Moscow,4,5,2007,37.3
Europe,Russia,,Moscow,4,6,2007,35.4
Europe,Russia,,Moscow,4,7,2007,32.0
Europe,Russia,,Moscow,4,8,2007,29.1
Europe,Russia,,Moscow,4,9,2007,28.6
Europe,Russia,,Moscow,4,10,2007,32.5
Europe,Russia,,Moscow,4,11,2007,37.0
Europe,Russia,,Moscow,4,12,2007,41.5
Europe,Russia,,Moscow,4,13,2007,36.5
Europe,Russia,,Moscow,4,14,2007,36.5
Europe,Russia,,Moscow,4,15,2007,39.3
Europe,Russia,,Moscow,4,16,2007,42.9
Europe,Russia,,Moscow,4,17,2007,48.3
Europe,Russia,,Moscow,4,18,2007,52.4
Europe,Russia,,Moscow,4,19,2007,46.8
Europe,Russia,,Moscow,4,20,2007,45.0
Europe,Russia,,Moscow,4,21,2007,37.9
Europe,Russia,,Moscow,4,22,2007,39.0
Europe,Russia,,Moscow,4,23,2007,38.5
Europe,Russia,,Moscow,4,24,2007,41.7
Europe,Russia,,Moscow,4,25,2007,44.9
Europe,Russia,,Moscow,4,26,2007,52.0
Europe,Russia,,Moscow,4,27,2007,58.6
Europe,Russia,,Moscow,4,28,2007,49.0
Europe,Russia,,Moscow,4,29,2007,36.0
Europe,Russia,,Moscow,4,30,2007,39.7
Europe,Russia,,Moscow,5,1,2007,43.5
Europe,Russia,,Moscow,5,2,2007,39.5
Europe,Russia,,Moscow,5,3,2007,38.1
Europe,Russia,,Moscow,5,4,2007,40.5
Europe,Russia,,Moscow,5,5,2007,38.6
Europe,Russia,,Moscow,5,6,2007,43.3
Europe,Russia,,Moscow,5,7,2007,49.2
Europe,Russia,,Moscow,5,8,2007,52.3
Europe,Russia,,Moscow,5,9,2007,50.8
Europe,Russia,,Moscow,5,10,2007,50.8
Europe,Russia,,Moscow,5,11,2007,48.8
Europe,Russia,,Moscow,5,12,2007,49.4
Europe,Russia,,Moscow,5,13,2007,50.2
Europe,Russia,,Moscow,5,14,2007,55.1
Europe,Russia,,Moscow,5,15,2007,61.4
Europe,Russia,,Moscow,5,16,2007,70.5
Europe,Russia,,Moscow,5,17,2007,62.2
Europe,Russia,,Moscow,5,18,2007,67.3
Europe,Russia,,Moscow,5,19,2007,70.8
Europe,Russia,,Moscow,5,20,2007,67.5
Europe,Russia,,Moscow,5,21,2007,69.7
Europe,Russia,,Moscow,5,22,2007,72.0
Europe,Russia,,Moscow,5,23,2007,71.9
Europe,Russia,,Moscow,5,24,2007,64.3
Europe,Russia,,Moscow,5,25,2007,63.9
Europe,Russia,,Moscow,5,26,2007,71.0
Europe,Russia,,Moscow,5,27,2007,75.1
Europe,Russia,,Moscow,5,28,2007,78.8
Europe,Russia,,Moscow,5,29,2007,79.0
Europe,Russia,,Moscow,5,30,2007,77.9
Europe,Russia,,Moscow,5,31,2007,77.5
Europe,Russia,,Moscow,6,1,2007,63.7
Europe,Russia,,Moscow,6,2,2007,55.2
Europe,Russia,,Moscow,6,3,2007,58.6
Europe,Russia,,Moscow,6,4,2007,63.7
Europe,Russia,,Moscow,6,5,2007,60.0
Europe,Russia,,Moscow,6,6,2007,60.1
Europe,Russia,,Moscow,6,7,2007,59.8
Europe,Russia,,Moscow,6,8,2007,60.6
Europe,Russia,,Moscow,6,9,2007,61.6
Europe,Russia,,Moscow,6,10,2007,57.8
Europe,Russia,,Moscow,6,11,2007,54.5
Europe,Russia,,Moscow,6,12,2007,58.9
Europe,Russia,,Moscow,6,13,2007,68.5
Europe,Russia,,Moscow,6,14,2007,73.6
Europe,Russia,,Moscow,6,15,2007,73.6
Europe,Russia,,Moscow,6,16,2007,61.4
Europe,Russia,,Moscow,6,17,2007,66.8
Europe,Russia,,Moscow,6,18,2007,67.2
Europe,Russia,,Moscow,6,19,2007,65.5
Europe,Russia,,Moscow,6,20,2007,62.2
Europe,Russia,,Moscow,6,21,2007,60.3
Europe,Russia,,Moscow,6,22,2007,60.0
Europe,Russia,,Moscow,6,23,2007,61.4
Europe,Russia,,Moscow,6,24,2007,62.1
Europe,Russia,,Moscow,6,25,2007,62.3
Europe,Russia,,Moscow,6,26,2007,65.0
Europe,Russia,,Moscow,6,27,2007,65.8
Europe,Russia,,Moscow,6,28,2007,63.6
Europe,Russia,,Moscow,6,29,2007,63.4
Europe,Russia,,Moscow,6,30,2007,63.5
Europe,Russia,,Moscow,7,1,2007,64.0
Europe,Russia,,Moscow,7,2,2007,60.8
Europe,Russia,,Moscow,7,3,2007,60.2
Europe,Russia,,Moscow,7,4,2007,64.9
Europe,Russia,,Moscow,7,5,2007,70.8
Europe,Russia,,Moscow,7,6,2007,70.2
Europe,Russia,,Moscow,7,7,2007,61.0
Europe,Russia,,Moscow,7,8,2007,60.6
Europe,Russia,,Moscow,7,9,2007,61.8
Europe,Russia,,Moscow,7,10,2007,62.7
Europe,Russia,,Moscow,7,11,2007,67.9
Europe,Russia,,Moscow,7,12,2007,74.7
Europe,Russia,,Moscow,7,13,2007,72.4
Europe,Russia,,Moscow,7,14,2007,61.3
Europe,Russia,,Moscow,7,15,2007,65.7
Europe,Russia,,Moscow,7,16,2007,65.7
Europe,Russia,,Moscow,7,17,2007,66.4
Europe,Russia,,Moscow,7,18,2007,70.6
Europe,Russia,,Moscow,7,19,2007,69.6
Europe,Russia,,Moscow,7,20,2007,62.9
Europe,Russia,,Moscow,7,21,2007,61.1
Europe,Russia,,Moscow,7,22,2007,58.1
Europe,Russia,,Moscow,7,23,2007,62.7
Europe,Russia,,Moscow,7,24,2007,68.6
Europe,Russia,,Moscow,7,25,2007,64.2
Europe,Russia,,Moscow,7,26,2007,60.9
Europe,Russia,,Moscow,7,27,2007,64.1
Europe,Russia,,Moscow,7,28,2007,63.5
Europe,Russia,,Moscow,7,29,2007,66.2
Europe,Russia,,Moscow,7,30,2007,66.5
Europe,Russia,,Moscow,7,31,2007,63.0
Europe,Russia,,Moscow,8,1,2007,64.0
Europe,Russia,,Moscow,8,2,2007,60.1
Europe,Russia,,Moscow,8,3,2007,64.6
Europe,Russia,,Moscow,8,4,2007,62.4
Europe,Russia,,Moscow,8,5,2007,64.5
Europe,Russia,,Moscow,8,6,2007,68.2
Europe,Russia,,Moscow,8,7,2007,71.2
Europe,Russia,,Moscow,8,8,2007,70.0
Europe,Russia,,Moscow,8,9,2007,64.9
Europe,Russia,,Moscow,8,10,2007,67.5
Europe,Russia,,Moscow,8,11,2007,70.0
Europe,Russia,,Moscow,8,12,2007,73.2
Europe,Russia,,Moscow,8,13,2007,76.7
Europe,Russia,,Moscow,8,14,2007,78.4
Europe,Russia,,Moscow,8,15,2007,75.1
Europe,Russia,,Moscow,8,16,2007,73.2
Europe,Russia,,Moscow,8,17,2007,76.8
Europe,Russia,,Moscow,8,18,2007,74.4
Europe,Russia,,Moscow,8,19,2007,65.1
Europe,Russia,,Moscow,8,20,2007,69.0
Europe,Russia,,Moscow,8,21,2007,78.2
Europe,Russia,,Moscow,8,22,2007,76.0
Europe,Russia,,Moscow,8,23,2007,76.8
Europe,Russia,,Moscow,8,24,2007,78.8
Europe,Russia,,Moscow,8,25,2007,71.1
Europe,Russia,,Moscow,8,26,2007,63.0
Europe,Russia,,Moscow,8,27,2007,59.0
Europe,Russia,,Moscow,8,28,2007,-99
Europe,Russia,,Moscow,8,29,2007,54.5
Europe,Russia,,Moscow,8,30,2007,51.9
Europe,Russia,,Moscow,8,31,2007,48.9
Europe,Russia,,Moscow,9,1,2007,49.9
Europe,Russia,,Moscow,9,2,2007,50.5
Europe,Russia,,Moscow,9,3,2007,55.2
Europe,Russia,,Moscow,9,4,2007,58.9
Europe,Russia,,Moscow,9,5,2007,59.3
Europe,Russia,,Moscow,9,6,2007,60.7
Europe,Russia,,Moscow,9,7,2007,61.8
Europe,Russia,,Moscow,9,8,2007,50.9
Europe,Russia,,Moscow,9,9,2007,47.4
Europe,Russia,,Moscow,9,10,2007,44.6
Europe,Russia,,Moscow,9,11,2007,45.7
Europe,Russia,,Moscow,9,12,2007,51.0
Europe,Russia,,Moscow,9,13,2007,53.1
Europe,Russia,,Moscow,9,14,2007,48.4
Europe,Russia,,Moscow,9,15,2007,47.8
Europe,Russia,,Moscow,9,16,2007,47.1
Europe,Russia,,Moscow,9,17,2007,47.6
Europe,Russia,,Moscow,9,18,2007,52.0
Europe,Russia,,Moscow,9,19,2007,58.3
Europe,Russia,,Moscow,9,20,2007,48.7
Europe,Russia,,Moscow,9,21,2007,47.7
Europe,Russia,,Moscow,9,22,2007,50.4
Europe,Russia,,Moscow,9,23,2007,52.5
Europe,Russia,,Moscow,9,24,2007,52.7
Europe,Russia,,Moscow,9,25,2007,55.2
Europe,Russia,,Moscow,9,26,2007,58.0
Europe,Russia,,Moscow,9,27,2007,56.5
Europe,Russia,,Moscow,9,28,2007,58.7
Europe,Russia,,Moscow,9,29,2007,62.4
Europe,Russia,,Moscow,9,30,2007,59.3
Europe,Russia,,Moscow,10,1,2007,57.1
Europe,Russia,,Moscow,10,2,2007,57.9
Europe,Russia,,Moscow,10,3,2007,56.2
Europe,Russia,,Moscow,10,4,2007,52.2
Europe,Russia,,Moscow,10,5,2007,50.7
Europe,Russia,,Moscow,10,6,2007,48.9
Europe,Russia,,Moscow,10,7,2007,49.6
Europe,Russia,,Moscow,10,8,2007,48.7
Europe,Russia,,Moscow,10,9,2007,44.2
Europe,Russia,,Moscow,10,10,2007,42.4
Europe,Russia,,Moscow,10,11,2007,35.5
Europe,Russia,,Moscow,10,12,2007,36.3
Europe,Russia,,Moscow,10,13,2007,44.1
Europe,Russia,,Moscow,10,14,2007,33.0
Europe,Russia,,Moscow,10,15,2007,32.0
Europe,Russia,,Moscow,10,16,2007,31.8
Europe,Russia,,Moscow,10,17,2007,42.5
Europe,Russia,,Moscow,10,18,2007,47.9
Europe,Russia,,Moscow,10,19,2007,45.3
Europe,Russia,,Moscow,10,20,2007,46.3
Europe,Russia,,Moscow,10,21,2007,46.5
Europe,Russia,,Moscow,10,22,2007,43.8
Europe,Russia,,Moscow,10,23,2007,47.4
Europe,Russia,,Moscow,10,24,2007,46.1
Europe,Russia,,Moscow,10,25,2007,40.4
Europe,Russia,,Moscow,10,26,2007,38.1
Europe,Russia,,Moscow,10,27,2007,35.4
Europe,Russia,,Moscow,10,28,2007,36.1
Europe,Russia,,Moscow,10,29,2007,35.1
Europe,Russia,,Moscow,10,30,2007,33.0
Europe,Russia,,Moscow,10,31,2007,39.9
Europe,Russia,,Moscow,11,1,2007,42.4
Europe,Russia,,Moscow,11,2,2007,37.7
Europe,Russia,,Moscow,11,3,2007,32.4
Europe,Russia,,Moscow,11,4,2007,30.7
Europe,Russia,,Moscow,11,5,2007,25.8
Europe,Russia,,Moscow,11,6,2007,23.2
Europe,Russia,,Moscow,11,7,2007,23.1
Europe,Russia,,Moscow,11,8,2007,23.4
Europe,Russia,,Moscow,11,9,2007,23.3
Europe,Russia,,Moscow,11,10,2007,27.4
Europe,Russia,,Moscow,11,11,2007,28.3
Europe,Russia,,Moscow,11,12,2007,25.6
Europe,Russia,,Moscow,11,13,2007,26.0
Europe,Russia,,Moscow,11,14,2007,25.2
Europe,Russia,,Moscow,11,15,2007,26.5
Europe,Russia,,Moscow,11,16,2007,23.4
Europe,Russia,,Moscow,11,17,2007,22.6
Europe,Russia,,Moscow,11,18,2007,15.9
Europe,Russia,,Moscow,11,19,2007,16.8
Europe,Russia,,Moscow,11,20,2007,29.1
Europe,Russia,,Moscow,11,21,2007,20.7
Europe,Russia,,Moscow,11,22,2007,20.8
Europe,Russia,,Moscow,11,23,2007,28.0
Europe,Russia,,Moscow,11,24,2007,31.8
Europe,Russia,,Moscow,11,25,2007,33.0
Europe,Russia,,Moscow,11,26,2007,34.8
Europe,Russia,,Moscow,11,27,2007,31.5
Europe,Russia,,Moscow,11,28,2007,27.0
Europe,Russia,,Moscow,11,29,2007,24.6
Europe,Russia,,Moscow,11,30,2007,27.7
Europe,Russia,,Moscow,12,1,2007,18.8
Europe,Russia,,Moscow,12,2,2007,14.6
Europe,Russia,,Moscow,12,3,2007,17.8
Europe,Russia,,Moscow,12,4,2007,33.6
Europe,Russia,,Moscow,12,5,2007,33.9
Europe,Russia,,Moscow,12,6,2007,32.4
Europe,Russia,,Moscow,12,7,2007,30.4
Europe,Russia,,Moscow,12,8,2007,26.7
Europe,Russia,,Moscow,12,9,2007,30.6
Europe,Russia,,Moscow,12,10,2007,31.6
Europe,Russia,,Moscow,12,11,2007,24.3
Europe,Russia,,Moscow,12,12,2007,24.6
Europe,Russia,,Moscow,12,13,2007,24.5
Europe,Russia,,Moscow,12,14,2007,24.3
Europe,Russia,,Moscow,12,15,2007,23.5
Europe,Russia,,Moscow,12,16,2007,28.7
Europe,Russia,,Moscow,12,17,2007,27.1
Europe,Russia,,Moscow,12,18,2007,29.0
Europe,Russia,,Moscow,12,19,2007,31.0
Europe,Russia,,Moscow,12,20,2007,32.7
Europe,Russia,,Moscow,12,21,2007,31.0
Europe,Russia,,Moscow,12,22,2007,33.9
Europe,Russia,,Moscow,12,23,2007,22.6
Europe,Russia,,Moscow,12,24,2007,28.7
Europe,Russia,,Moscow,12,25,2007,27.4
Europe,Russia,,Moscow,12,26,2007,28.4
Europe,Russia,,Moscow,12,27,2007,25.5
Europe,Russia,,Moscow,12,28,2007,24.7
Europe,Russia,,Moscow,12,29,2007,27.1
Europe,Russia,,Moscow,12,30,2007,27.6
Europe,Russia,,Moscow,12,31,2007,23.5
Europe,Russia,,Moscow,1,1,2008,12.2
Europe,Russia,,Moscow,1,2,2008,15.7
Europe,Russia,,Moscow,1,3,2008,6.6
Europe,Russia,,Moscow,1,4,2008,4.5
Europe,Russia,,Moscow,1,5,2008,0.3
Europe,Russia,,Moscow,1,6,2008,-1.0
Europe,Russia,,Moscow,1,7,2008,1.5
Europe,Russia,,Moscow,1,8,2008,2.7
Europe,Russia,,Moscow,1,9,2008,6.4
Europe,Russia,,Moscow,1,10,2008,18.1
Europe,Russia,,Moscow,1,11,2008,21.6
Europe,Russia,,Moscow,1,12,2008,27.4
Europe,Russia,,Moscow,1,13,2008,29.4
Europe,Russia,,Moscow,1,14,2008,31.4
Europe,Russia,,Moscow,1,15,2008,27.6
Europe,Russia,,Moscow,1,16,2008,26.7
Europe,Russia,,Moscow,1,17,2008,25.3
Europe,Russia,,Moscow,1,18,2008,23.8
Europe,Russia,,Moscow,1,19,2008,24.9
Europe,Russia,,Moscow,1,20,2008,26.6
Europe,Russia,,Moscow,1,21,2008,29.1
Europe,Russia,,Moscow,1,22,2008,26.9
Europe,Russia,,Moscow,1,23,2008,27.4
Europe,Russia,,Moscow,1,24,2008,21.0
Europe,Russia,,Moscow,1,25,2008,24.7
Europe,Russia,,Moscow,1,26,2008,32.1
Europe,Russia,,Moscow,1,27,2008,27.8
Europe,Russia,,Moscow,1,28,2008,23.4
Europe,Russia,,Moscow,1,29,2008,18.2
Europe,Russia,,Moscow,1,30,2008,17.8
Europe,Russia,,Moscow,1,31,2008,30.9
Europe,Russia,,Moscow,2,1,2008,32.1
Europe,Russia,,Moscow,2,2,2008,31.1
Europe,Russia,,Moscow,2,3,2008,30.7
Europe,Russia,,Moscow,2,4,2008,28.2
Europe,Russia,,Moscow,2,5,2008,25.1
Europe,Russia,,Moscow,2,6,2008,28.9
Europe,Russia,,Moscow,2,7,2008,34.0
Europe,Russia,,Moscow,2,8,2008,32.7
Europe,Russia,,Moscow,2,9,2008,31.8
Europe,Russia,,Moscow,2,10,2008,31.5
Europe,Russia,,Moscow,2,11,2008,28.1
Europe,Russia,,Moscow,2,12,2008,22.6
Europe,Russia,,Moscow,2,13,2008,22.1
Europe,Russia,,Moscow,2,14,2008,24.7
Europe,Russia,,Moscow,2,15,2008,19.5
Europe,Russia,,Moscow,2,16,2008,11.0
Europe,Russia,,Moscow,2,17,2008,8.8
Europe,Russia,,Moscow,2,18,2008,24.5
Europe,Russia,,Moscow,2,19,2008,21.8
Europe,Russia,,Moscow,2,20,2008,17.3
Europe,Russia,,Moscow,2,21,2008,20.0
Europe,Russia,,Moscow,2,22,2008,33.3
Europe,Russia,,Moscow,2,23,2008,36.9
Europe,Russia,,Moscow,2,24,2008,32.3
Europe,Russia,,Moscow,2,25,2008,36.4
Europe,Russia,,Moscow,2,26,2008,33.7
Europe,Russia,,Moscow,2,27,2008,35.0
Europe,Russia,,Moscow,2,28,2008,37.1
Europe,Russia,,Moscow,2,29,2008,32.1
Europe,Russia,,Moscow,3,1,2008,33.7
Europe,Russia,,Moscow,3,2,2008,34.6
Europe,Russia,,Moscow,3,3,2008,32.0
Europe,Russia,,Moscow,3,4,2008,31.6
Europe,Russia,,Moscow,3,5,2008,27.8
Europe,Russia,,Moscow,3,6,2008,28.7
Europe,Russia,,Moscow,3,7,2008,32.1
Europe,Russia,,Moscow,3,8,2008,31.8
Europe,Russia,,Moscow,3,9,2008,31.4
Europe,Russia,,Moscow,3,10,2008,30.8
Europe,Russia,,Moscow,3,11,2008,31.5
Europe,Russia,,Moscow,3,12,2008,33.6
Europe,Russia,,Moscow,3,13,2008,39.9
Europe,Russia,,Moscow,3,14,2008,37.8
Europe,Russia,,Moscow,3,15,2008,35.2
Europe,Russia,,Moscow,3,16,2008,33.6
Europe,Russia,,Moscow,3,17,2008,33.3
Europe,Russia,,Moscow,3,18,2008,32.9
Europe,Russia,,Moscow,3,19,2008,34.0
Europe,Russia,,Moscow,3,20,2008,28.9
Europe,Russia,,Moscow,3,21,2008,27.9
Europe,Russia,,Moscow,3,22,2008,29.6
Europe,Russia,,Moscow,3,23,2008,34.0
